VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,E.V_Type,Electric Range,Base MSRP,Vehicle Location
5YJXCAE4XG,King,Seattle,WA,98119.0,2016,TESLA,MODEL X,BEV,200.0,0.0,POINT (-122.36731 47.6377681)
VCF1ZBU24P,Skagit,Bow,WA,98232.0,2023,FISKER,OCEAN,BEV,0.0,0.0,POINT (-122.4202542 48.5607175)
3FMTK1SS0M,King,Mercer Island,WA,98040.0,2021,FORD,MUSTANG MACH-E,BEV,0.0,0.0,POINT (-122.2283088 47.5737238)
YV4H60CN5P,King,Redmond,WA,98052.0,2023,VOLVO,XC90,PHEV,32.0,0.0,POINT (-122.1207376 47.6705374)
WA12AAGE6N,King,Seattle,WA,98103.0,2022,AUDI,E-TRON SPORTBACK,BEV,0.0,0.0,POINT (-122.3499053 47.673887)
YV4BR0CZ8N,King,Bellevue,WA,98004.0,2022,VOLVO,XC90,PHEV,18.0,0.0,POINT (-122.202397 47.619252)
KMHC75LJ7L,King,Kirkland,WA,98034.0,2020,HYUNDAI,IONIQ,BEV,170.0,0.0,POINT (-122.2026532 47.7210518)
W1KCG4EB0N,King,Mercer Island,WA,98040.0,2022,MERCEDES-BENZ,EQS-CLASS SEDAN,BEV,0.0,0.0,POINT (-122.2283088 47.5737238)
YV4ER3XLXR,King,Seattle,WA,98112.0,2024,VOLVO,XC40,BEV,0.0,0.0,POINT (-122.300312 47.629782)
WBY7Z8C54J,Snohomish,Bothell,WA,98012.0,2018,BMW,I3,PHEV,97.0,0.0,POINT (-122.206146 47.839957)
YV4BC0PL4H,King,Seattle,WA,98126.0,2017,VOLVO,XC90,PHEV,14.0,0.0,POINT (-122.3752214 47.5465949)
JM3KJDHAXS,King,Seattle,WA,98117.0,2025,MAZDA,CX-70,PHEV,26.0,0.0,POINT (-122.377938 47.690166)
7JRBR0FM1K,King,Seattle,WA,98177.0,2019,VOLVO,S60,PHEV,22.0,0.0,POINT (-122.3691687 47.7403542)
1FTVW1BK6R,Snohomish,Everett,WA,98204.0,2024,FORD,F-150,BEV,0.0,0.0,POINT (-122.2507211 47.8976713)
WMEFK9BA9K,King,Seattle,WA,98136.0,2019,SMART,EQ FORTWO,BEV,0.0,0.0,POINT (-122.3894209 47.5407358)
1FTVW1BK3R,Thurston,Tumwater,WA,98501.0,2024,FORD,F-150,BEV,0.0,0.0,POINT (-122.8733203 47.0133209)
3FA6P0WU7L,King,Seattle,WA,98104.0,2020,FORD,FUSION,PHEV,26.0,0.0,POINT (-122.3276518 47.6018349)
JHMZC5F36K,King,Renton,WA,98057.0,2019,HONDA,CLARITY,PHEV,47.0,0.0,POINT (-122.2171169 47.4762968)
1G1RC6S57G,Clark,Vancouver,WA,98682.0,2016,CHEVROLET,VOLT,PHEV,53.0,0.0,POINT (-122.5286031 45.6686601)
YV4BR0DK8J,King,Renton,WA,98057.0,2018,VOLVO,XC60,PHEV,17.0,52900.0,POINT (-122.2171169 47.4762968)
1G1RG6E46E,Thurston,Yelm,WA,98597.0,2014,CHEVROLET,VOLT,PHEV,38.0,0.0,POINT (-122.5715761 46.9095798)
WVWKP7AU9F,King,Issaquah,WA,98027.0,2015,VOLKSWAGEN,E-GOLF,BEV,83.0,0.0,POINT (-122.0402383 47.5276876)
5YJSA1AG6D,King,Kirkland,WA,98034.0,2013,TESLA,MODEL S,BEV,208.0,69900.0,POINT (-122.2026532 47.7210518)
JA4J24A50L,Thurston,Olympia,WA,98501.0,2020,MITSUBISHI,OUTLANDER,PHEV,22.0,0.0,POINT (-122.8733203 47.0133209)
WBY43EJ01R,King,Seattle,WA,98146.0,2024,BMW,I7,BEV,0.0,0.0,POINT (-122.3551826 47.5000521)
YV4EH3HM1R,Island,Oak Harbor,WA,98277.0,2024,VOLVO,XC40,BEV,0.0,0.0,POINT (-122.6447164 48.3015146)
1G1FX6S05L,King,Vashon,WA,98070.0,2020,CHEVROLET,BOLT EV,BEV,259.0,0.0,POINT (-122.466938 47.429244)
3FA6P0WU6L,King,Seattle,WA,98104.0,2020,FORD,FUSION,PHEV,26.0,0.0,POINT (-122.3276518 47.6018349)
3FA6P0WU1L,King,Seattle,WA,98104.0,2020,FORD,FUSION,PHEV,26.0,0.0,POINT (-122.3276518 47.6018349)
WA1G2AFY5L,King,Seattle,WA,98117.0,2020,AUDI,Q5 E,PHEV,20.0,0.0,POINT (-122.377938 47.690166)
WVWKR7AU1H,King,Federal Way,WA,98003.0,2017,VOLKSWAGEN,E-GOLF,BEV,125.0,0.0,POINT (-122.318442 47.315173)
YV4BR0CL9N,King,Seattle,WA,98199.0,2022,VOLVO,XC90,PHEV,18.0,0.0,POINT (-122.394937 47.649547)
1FT6W3L73R,Clark,Vancouver,WA,98684.0,2024,FORD,F-150,BEV,0.0,0.0,POINT (-122.5241377 45.6278995)
WMZ23BS0XM,Clark,Vancouver,WA,98665.0,2021,MINI,COUNTRYMAN,PHEV,17.0,0.0,POINT (-122.6615789 45.6809862)
YV4BR0CL8L,King,Kenmore,WA,98028.0,2020,VOLVO,XC90,PHEV,18.0,0.0,POINT (-122.2478069 47.75817)
WA132BFZ1N,King,Seattle,WA,98115.0,2022,AUDI,Q4,BEV,0.0,0.0,POINT (-122.3008235 47.6862671)
WVGJNPE24M,Kitsap,Port Orchard,WA,98367.0,2021,VOLKSWAGEN,ID.4,BEV,0.0,0.0,POINT (-122.6530052 47.4739066)
WBY7Z2C50J,King,Seattle,WA,98122.0,2018,BMW,I3,BEV,114.0,0.0,POINT (-122.3128637 47.6104992)
5YM23CS01R,Clark,Vancouver,WA,98685.0,2024,BMW,XM,PHEV,31.0,0.0,POINT (-122.688741 45.711311)
WMEEJ9AA0G,Kitsap,Port Orchard,WA,98366.0,2016,SMART,FORTWO,BEV,68.0,0.0,POINT (-122.6064912 47.5236145)
LYVBR0DM1K,King,Kirkland,WA,98034.0,2019,VOLVO,XC60,PHEV,17.0,52900.0,POINT (-122.2026532 47.7210518)
7JRH60FL0P,Pierce,Bonney Lake,WA,98391.0,2023,VOLVO,S60,PHEV,41.0,0.0,POINT (-122.1580794 47.1747959)
5YJSA1CNXC,King,Burien,WA,98146.0,2012,TESLA,MODEL S,BEV,265.0,59900.0,POINT (-122.3551826 47.5000521)
SADHC2S19L,King,Burien,WA,98168.0,2020,JAGUAR,I-PACE,BEV,234.0,0.0,POINT (-122.297205 47.486649)
3FA6P0PU6J,King,Seattle,WA,98104.0,2018,FORD,FUSION,PHEV,21.0,0.0,POINT (-122.3276518 47.6018349)
YV4H60CKXR,King,Seattle,WA,98117.0,2024,VOLVO,XC90,PHEV,32.0,0.0,POINT (-122.377938 47.690166)
SALK19F42R,King,Bellevue,WA,98006.0,2024,LAND ROVER,RANGE ROVER,PHEV,59.0,0.0,POINT (-122.144149 47.560742)
KNDCM3LD5N,King,Seattle,WA,98125.0,2022,KIA,NIRO,PHEV,26.0,0.0,POINT (-122.304356 47.715668)
WA16CBGE8R,King,Clyde Hill,WA,98004.0,2024,AUDI,SQ8,BEV,0.0,0.0,POINT (-122.202397 47.619252)
KM8KR4AE4P,King,Redmond,WA,98052.0,2023,HYUNDAI,IONIQ 5,BEV,0.0,0.0,POINT (-122.1207376 47.6705374)
5YJXCBE44M,Pierce,Puyallup,WA,98374.0,2021,TESLA,MODEL X,BEV,0.0,0.0,POINT (-122.2697305 47.1355186)
1G1RD6S56K,King,Seattle,WA,98103.0,2019,CHEVROLET,VOLT,PHEV,53.0,0.0,POINT (-122.3499053 47.673887)
WBY43EJ0XR,King,Federal Way,WA,98023.0,2024,BMW,I7,BEV,0.0,0.0,POINT (-122.3581348 47.3097552)
WMZ23BS00N,Kitsap,Seabeck,WA,98380.0,2022,MINI,COUNTRYMAN,PHEV,17.0,0.0,POINT (-122.8728334 47.5798304)
1FMCU0LZ1M,King,Issaquah,WA,98027.0,2021,FORD,ESCAPE,PHEV,38.0,0.0,POINT (-122.0402383 47.5276876)
WP0AE2A76J,Thurston,Olympia,WA,98513.0,2018,PORSCHE,PANAMERA,PHEV,16.0,0.0,POINT (-122.7654699 46.9970624)
WP0AD2Y19R,King,Issaquah,WA,98027.0,2024,PORSCHE,TAYCAN,BEV,0.0,0.0,POINT (-122.0402383 47.5276876)
3FA6P0WU8L,King,Seattle,WA,98104.0,2020,FORD,FUSION,PHEV,26.0,0.0,POINT (-122.3276518 47.6018349)
YV4BC0PL2G,King,Bellevue,WA,98004.0,2016,VOLVO,XC90,PHEV,13.0,0.0,POINT (-122.202397 47.619252)
W1KEG5DB8P,King,Mercer Island,WA,98040.0,2023,MERCEDES-BENZ,EQE-CLASS SEDAN,BEV,0.0,0.0,POINT (-122.2283088 47.5737238)
1V2DSPE86R,Thurston,Olympia,WA,98501.0,2024,VOLKSWAGEN,ID.4,BEV,0.0,0.0,POINT (-122.8733203 47.0133209)
5YJSA1AG9D,Pierce,Buckley,WA,98321.0,2013,TESLA,MODEL S,BEV,208.0,69900.0,POINT (-122.0571167 47.1598819)
2HKRM4H98D,Kitsap,Bremerton,WA,98337.0,2013,HONDA,CR-V,BEV,0.0,0.0,POINT (-122.632139 47.569172)
5YJSA4H41F,King,Bothell,WA,98011.0,2015,TESLA,MODEL S,BEV,208.0,0.0,POINT (-122.201408 47.754528)
SALK19F41R,King,Seattle,WA,98112.0,2024,LAND ROVER,RANGE ROVER,PHEV,59.0,0.0,POINT (-122.300312 47.629782)
YV4BR0DM2N,King,Seattle,WA,98115.0,2022,VOLVO,XC60,PHEV,18.0,0.0,POINT (-122.3008235 47.6862671)
3FMTK1R44R,King,Kirkland,WA,98033.0,2024,FORD,MUSTANG MACH-E,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
KM8K23AG6N,Thurston,Olympia,WA,98502.0,2022,HYUNDAI,KONA ELECTRIC,BEV,0.0,0.0,POINT (-122.943445 47.059252)
WAUBHBFW4P,King,Seattle,WA,98122.0,2023,AUDI,RS E-TRON GT,BEV,0.0,0.0,POINT (-122.3128637 47.6104992)
WP1AE2A24J,King,Bellevue,WA,98006.0,2018,PORSCHE,CAYENNE,PHEV,14.0,0.0,POINT (-122.144149 47.560742)
JF2GTDNC3K,King,Sammamish,WA,98074.0,2019,SUBARU,CROSSTREK,PHEV,17.0,34995.0,POINT (-122.0430602 47.6259676)
WDC0G5EB4J,King,Seattle,WA,98122.0,2018,MERCEDES-BENZ,GLC-CLASS,PHEV,9.0,0.0,POINT (-122.3128637 47.6104992)
4JGDA6DB6H,Snohomish,Woodway,WA,98020.0,2017,MERCEDES-BENZ,GLE-CLASS,PHEV,10.0,0.0,POINT (-122.3757836 47.800042)
KMHE54L23K,King,Seattle,WA,98103.0,2019,HYUNDAI,SONATA,PHEV,28.0,0.0,POINT (-122.3499053 47.673887)
YV4BR0DK9N,Kitsap,Bainbridge Island,WA,98110.0,2022,VOLVO,XC60,PHEV,18.0,0.0,POINT (-122.5305071 47.6400595)
KM8K53AG6P,Thurston,Lacey,WA,98503.0,2023,HYUNDAI,KONA ELECTRIC,BEV,0.0,0.0,POINT (-122.80665 47.019564)
ZASPATCWXR,King,Seattle,WA,98109.0,2024,ALFA ROMEO,TONALE,PHEV,33.0,0.0,POINT (-122.3441532 47.6305366)
SADHD2S18N,King,Seattle,WA,98102.0,2022,JAGUAR,I-PACE,BEV,0.0,0.0,POINT (-122.3212726 47.6296532)
3GN7DNRP1R,King,Medina,WA,98039.0,2024,CHEVROLET,EQUINOX EV,BEV,0.0,0.0,POINT (-122.2363532 47.621118)
3GN7DLRPXR,King,Mercer Island,WA,98040.0,2024,CHEVROLET,EQUINOX EV,BEV,0.0,0.0,POINT (-122.2283088 47.5737238)
WA12ABGE8P,King,Seattle,WA,98112.0,2023,AUDI,E-TRON,BEV,0.0,0.0,POINT (-122.300312 47.629782)
YV4H60DV5P,King,Auburn,WA,98092.0,2023,VOLVO,XC60,PHEV,35.0,0.0,POINT (-122.1550193 47.2884536)
WBY53EJ06R,King,Des Moines,WA,98198.0,2024,BMW,I7,BEV,0.0,0.0,POINT (-122.3145447 47.3984346)
50EA1GBA5P,King,North Bend,WA,98045.0,2023,LUCID,AIR,BEV,0.0,0.0,POINT (-121.7705205 47.4816922)
WBY1Z2C59G,King,Seattle,WA,98126.0,2016,BMW,I3,BEV,81.0,0.0,POINT (-122.3752214 47.5465949)
WAUEJBFW2P,Thurston,Tumwater,WA,98512.0,2023,AUDI,E-TRON GT,BEV,0.0,0.0,POINT (-122.957046 46.991391)
JTJKKCFZ9S,King,Mercer Island,WA,98040.0,2025,LEXUS,NX,PHEV,37.0,0.0,POINT (-122.2283088 47.5737238)
1FADP5FU6H,Clark,Camas,WA,98607.0,2017,FORD,C-MAX,PHEV,20.0,0.0,POINT (-122.4220033 45.6092439)
YV4BR0DL2J,King,Kirkland,WA,98033.0,2018,VOLVO,XC60,PHEV,17.0,52900.0,POINT (-122.1925969 47.676241)
YV4H60DE4P,Okanogan,Twisp,WA,98856.0,2023,VOLVO,XC60,PHEV,35.0,0.0,POINT (-120.1414067 48.367801)
WBY1Z6C54H,King,Seattle,WA,98199.0,2017,BMW,I3,BEV,81.0,0.0,POINT (-122.394937 47.649547)
W1KCG2DB2P,King,Seattle,WA,98109.0,2023,MERCEDES-BENZ,EQS-CLASS SEDAN,BEV,0.0,0.0,POINT (-122.3441532 47.6305366)
2C4RC1S75R,Clark,Vancouver,WA,98661.0,2024,CHRYSLER,PACIFICA,PHEV,32.0,0.0,POINT (-122.6238365 45.6456491)
5LMTJ5DZXP,King,Mercer Island,WA,98040.0,2023,LINCOLN,CORSAIR,PHEV,28.0,0.0,POINT (-122.2283088 47.5737238)
1FT6W1B76R,King,Seattle,WA,98104.0,2024,FORD,F-150,BEV,0.0,0.0,POINT (-122.3276518 47.6018349)
WAUSPBFF9J,King,Seattle,WA,98115.0,2018,AUDI,A3,PHEV,16.0,0.0,POINT (-122.3008235 47.6862671)
WA16ABGE4R,King,Seattle,WA,98105.0,2024,AUDI,Q8,BEV,0.0,0.0,POINT (-122.304212 47.664294)
KMHC75LD0L,Thurston,Olympia,WA,98513.0,2020,HYUNDAI,IONIQ,PHEV,29.0,0.0,POINT (-122.7654699 46.9970624)
WA1AAAGE5N,King,Seattle,WA,98117.0,2022,AUDI,E-TRON,BEV,0.0,0.0,POINT (-122.377938 47.690166)
1G1RD6E44F,Snohomish,Mukilteo,WA,98275.0,2015,CHEVROLET,VOLT,PHEV,38.0,0.0,POINT (-122.29943 47.912654)
WP0AA2Y10P,King,Seattle,WA,98115.0,2023,PORSCHE,TAYCAN,BEV,0.0,0.0,POINT (-122.3008235 47.6862671)
LVYBC0AL8J,King,Clyde Hill,WA,98004.0,2018,VOLVO,S90,PHEV,21.0,0.0,POINT (-122.202397 47.619252)
KNDCD3LD8N,Clark,Vancouver,WA,98682.0,2022,KIA,NIRO,PHEV,26.0,0.0,POINT (-122.5286031 45.6686601)
YV4ED3UA9N,King,Mercer Island,WA,98040.0,2022,VOLVO,XC40,BEV,0.0,0.0,POINT (-122.2283088 47.5737238)
3GPKHVRJ4R,Thurston,Olympia,WA,98501.0,2024,HONDA,PROLOGUE,BEV,0.0,0.0,POINT (-122.8733203 47.0133209)
YV4BR0DL2K,King,Auburn,WA,98092.0,2019,VOLVO,XC60,PHEV,17.0,0.0,POINT (-122.1550193 47.2884536)
50EA1TEAXP,King,Kenmore,WA,98028.0,2023,LUCID,AIR,BEV,0.0,0.0,POINT (-122.2478069 47.75817)
5YJXCBE4XJ,Clark,Vancouver,WA,98664.0,2018,TESLA,MODEL X,BEV,238.0,0.0,POINT (-122.575383 45.620105)
KNDCM3LDXK,Jefferson,Port Townsend,WA,98368.0,2019,KIA,NIRO,PHEV,26.0,0.0,POINT (-122.7862046 48.1129794)
WVGKMPE23N,Yakima,Yakima,WA,98908.0,2022,VOLKSWAGEN,ID.4,BEV,0.0,0.0,POINT (-120.611068 46.596645)
KNDCM3LD7L,King,Seattle,WA,98115.0,2020,KIA,NIRO,PHEV,26.0,0.0,POINT (-122.3008235 47.6862671)
KMHC75LD2M,Snohomish,Everett,WA,98208.0,2021,HYUNDAI,IONIQ,PHEV,29.0,0.0,POINT (-122.2032349 47.8956271)
YV4H600N7P,King,Bellevue,WA,98006.0,2023,VOLVO,XC90,PHEV,32.0,0.0,POINT (-122.144149 47.560742)
JTMAAAAA7R,King,Seattle,WA,98105.0,2024,TOYOTA,BZ4X,BEV,0.0,0.0,POINT (-122.304212 47.664294)
WAUBHBFW0N,King,Redmond,WA,98053.0,2022,AUDI,RS E-TRON GT,BEV,0.0,0.0,POINT (-122.030684 47.669552)
WA13AAGE0M,King,Kenmore,WA,98028.0,2021,AUDI,E-TRON SPORTBACK,BEV,0.0,0.0,POINT (-122.2478069 47.75817)
WA1H2BFZ6N,King,Seattle,WA,98115.0,2022,AUDI,Q4,BEV,0.0,0.0,POINT (-122.3008235 47.6862671)
2C4RC1L72L,Clallam,Port Angeles,WA,98363.0,2020,CHRYSLER,PACIFICA,PHEV,32.0,0.0,POINT (-123.5601786 48.1134045)
1V2FMPE88P,King,Seattle,WA,98115.0,2023,VOLKSWAGEN,ID.4,BEV,0.0,0.0,POINT (-122.3008235 47.6862671)
50EA1GDAXN,King,Seattle,WA,98125.0,2022,LUCID,AIR,BEV,0.0,0.0,POINT (-122.304356 47.715668)
5TDACAC6XR,King,Seattle,WA,98105.0,2024,LEXUS,TX,PHEV,33.0,0.0,POINT (-122.304212 47.664294)
KNDCD3LDXL,Whatcom,Bellingham,WA,98225.0,2020,KIA,NIRO,PHEV,26.0,0.0,POINT (-122.48838 48.740767)
WAUBHBFW3N,Clark,Vancouver,WA,98664.0,2022,AUDI,RS E-TRON GT,BEV,0.0,0.0,POINT (-122.575383 45.620105)
3FMTK3R79N,Clark,Vancouver,WA,98686.0,2022,FORD,MUSTANG MACH-E,BEV,0.0,0.0,POINT (-122.626623 45.711724)
1FADP5FUXH,King,Seattle,WA,98103.0,2017,FORD,C-MAX,PHEV,20.0,0.0,POINT (-122.3499053 47.673887)
5YJSA1E16F,King,Redmond,WA,98052.0,2015,TESLA,MODEL S,BEV,208.0,0.0,POINT (-122.1207376 47.6705374)
YV4BR00L6N,King,Mercer Island,WA,98040.0,2022,VOLVO,XC90,PHEV,18.0,0.0,POINT (-122.2283088 47.5737238)
5YJSA1V22F,King,Kent,WA,98042.0,2015,TESLA,MODEL S,BEV,208.0,0.0,POINT (-122.1145138 47.3581107)
2C4RC1R78M,King,Mercer Island,WA,98040.0,2021,CHRYSLER,PACIFICA,PHEV,32.0,0.0,POINT (-122.2283088 47.5737238)
WAUCJBFW3P,King,Seattle,WA,98115.0,2023,AUDI,E-TRON GT,BEV,0.0,0.0,POINT (-122.3008235 47.6862671)
WA1G2AFY4M,Clark,Vancouver,WA,98685.0,2021,AUDI,Q5 E,PHEV,18.0,0.0,POINT (-122.688741 45.711311)
YV4BR0DM1M,King,Seattle,WA,98117.0,2021,VOLVO,XC60,PHEV,18.0,0.0,POINT (-122.377938 47.690166)
JA3215H45H,Clark,Vancouver,WA,98662.0,2017,MITSUBISHI,I-MIEV,BEV,59.0,0.0,POINT (-122.579351 45.671668)
YV4H60DP1R,King,Snoqualmie,WA,98065.0,2024,VOLVO,XC60,PHEV,35.0,0.0,POINT (-121.8472211 47.5204834)
1G1RF6E42D,Snohomish,Lake Stevens,WA,98258.0,2013,CHEVROLET,VOLT,PHEV,38.0,0.0,POINT (-122.0816912 48.0122934)
YV4ER3XK6R,King,Seattle,WA,98109.0,2024,VOLVO,XC40,BEV,0.0,0.0,POINT (-122.3441532 47.6305366)
4JGDA6DB2H,Cowlitz,Longview,WA,98632.0,2017,MERCEDES-BENZ,GLE-CLASS,PHEV,10.0,0.0,POINT (-122.973463 46.15445)
KM8KN4AE1P,Kitsap,Bainbridge Island,WA,98110.0,2023,HYUNDAI,IONIQ 5,BEV,0.0,0.0,POINT (-122.5305071 47.6400595)
KM8HB3A76R,Snohomish,Edmonds,WA,98020.0,2024,HYUNDAI,KONA ELECTRIC,BEV,0.0,0.0,POINT (-122.3757836 47.800042)
1C4RJYD66N,King,Seattle,WA,98112.0,2022,JEEP,GRAND CHEROKEE,PHEV,25.0,0.0,POINT (-122.300312 47.629782)
YV4BC0PM3H,King,Bellevue,WA,98004.0,2017,VOLVO,XC90,PHEV,14.0,0.0,POINT (-122.202397 47.619252)
3FMTK3R7XN,King,Seattle,WA,98117.0,2022,FORD,MUSTANG MACH-E,BEV,0.0,0.0,POINT (-122.377938 47.690166)
KM8HE3A60R,King,Des Moines,WA,98198.0,2024,HYUNDAI,KONA ELECTRIC,BEV,0.0,0.0,POINT (-122.3145447 47.3984346)
WA1G2AFY4P,King,Seattle,WA,98108.0,2023,AUDI,Q5 E,PHEV,23.0,0.0,POINT (-122.3173531 47.5484673)
JHMZC5F3XK,Jefferson,Port Townsend,WA,98368.0,2019,HONDA,CLARITY,PHEV,47.0,0.0,POINT (-122.7862046 48.1129794)
1FT6W7L72R,Thurston,Olympia,WA,98513.0,2024,FORD,F-150,BEV,0.0,0.0,POINT (-122.7654699 46.9970624)
WP1AH2AYXN,Clark,Camas,WA,98607.0,2022,PORSCHE,CAYENNE,PHEV,14.0,0.0,POINT (-122.4220033 45.6092439)
YV4BC0PM5G,King,Sammamish,WA,98075.0,2016,VOLVO,XC90,PHEV,13.0,0.0,POINT (-122.0181135 47.5880568)
7FCTGAAL9P,Kitsap,Bainbridge Island,WA,98110.0,2023,RIVIAN,R1T,BEV,0.0,0.0,POINT (-122.5305071 47.6400595)
WB533CF02P,King,Newcastle,WA,98056.0,2023,BMW,IX,BEV,0.0,0.0,POINT (-122.1819876 47.5098889)
WA12AAGE9P,King,Renton,WA,98059.0,2023,AUDI,E-TRON,BEV,0.0,0.0,POINT (-122.134502 47.492627)
YV4ER3GL1R,King,Seattle,WA,98122.0,2024,VOLVO,C40,BEV,0.0,0.0,POINT (-122.3128637 47.6104992)
1G1RA6S50K,Klickitat,Goldendale,WA,98620.0,2019,CHEVROLET,VOLT,PHEV,53.0,0.0,POINT (-120.812691 45.828116)
LYVBR0DL2K,King,Kenmore,WA,98028.0,2019,VOLVO,XC60,PHEV,17.0,52900.0,POINT (-122.2478069 47.75817)
3FMTK1SU2R,Whatcom,Blaine,WA,98230.0,2024,FORD,MUSTANG MACH-E,BEV,0.0,0.0,POINT (-122.7318295 48.953176)
SALWV2RY9L,King,Bellevue,WA,98005.0,2020,LAND ROVER,RANGE ROVER SPORT,PHEV,19.0,0.0,POINT (-122.167394 47.614119)
1G1RC6E46C,King,Seattle,WA,98103.0,2012,CHEVROLET,VOLT,PHEV,35.0,0.0,POINT (-122.3499053 47.673887)
KM8KNDA87S,King,Seattle,WA,98101.0,2025,HYUNDAI,IONIQ 5 N,BEV,0.0,0.0,POINT (-122.3340795 47.6099315)
YV4ER3GL2R,Clark,Vancouver,WA,98662.0,2024,VOLVO,C40,BEV,0.0,0.0,POINT (-122.579351 45.671668)
WBY8P6C59K,King,Mercer Island,WA,98040.0,2019,BMW,I3,BEV,153.0,0.0,POINT (-122.2283088 47.5737238)
WP0BE2A7XP,Jefferson,Port Ludlow,WA,98365.0,2023,PORSCHE,PANAMERA,PHEV,18.0,0.0,POINT (-122.6906277 47.909901)
5YM23CS03R,Thurston,Tumwater,WA,98512.0,2024,BMW,XM,PHEV,31.0,0.0,POINT (-122.957046 46.991391)
WBA5P9C03M,King,Seattle,WA,98112.0,2021,BMW,330E,PHEV,20.0,0.0,POINT (-122.300312 47.629782)
WA1AABGE2N,King,Seattle,WA,98115.0,2022,AUDI,E-TRON,BEV,0.0,0.0,POINT (-122.3008235 47.6862671)
5YJXCAE43K,King,Sammamish,WA,98074.0,2019,TESLA,MODEL X,BEV,289.0,0.0,POINT (-122.0430602 47.6259676)
5LMYJ8XY8P,Kitsap,Poulsbo,WA,98370.0,2023,LINCOLN,AVIATOR,PHEV,21.0,0.0,POINT (-122.6368884 47.7469547)
5YJSA1BG9D,King,Bellevue,WA,98006.0,2013,TESLA,MODEL S,BEV,208.0,69900.0,POINT (-122.144149 47.560742)
5YJSA1V45F,Thurston,Olympia,WA,98513.0,2015,TESLA,MODEL S,BEV,208.0,0.0,POINT (-122.7654699 46.9970624)
WP1AH2AY7P,Spokane,Spokane,WA,99218.0,2023,PORSCHE,CAYENNE,PHEV,14.0,0.0,POINT (-117.415751 47.759305)
KM8JFDA26N,Kitsap,Bremerton,WA,98312.0,2022,HYUNDAI,TUCSON,PHEV,33.0,0.0,POINT (-122.6961203 47.5759584)
YV4BR0CK6N,King,Auburn,WA,98001.0,2022,VOLVO,XC90,PHEV,18.0,0.0,POINT (-122.2651204 47.3164638)
5YJSA4H29F,Spokane,Nine Mile Falls,WA,99026.0,2015,TESLA,MODEL S,BEV,208.0,0.0,POINT (-117.6098695 47.8047804)
WAUAHBFW4N,King,Clyde Hill,WA,98004.0,2022,AUDI,RS E-TRON GT,BEV,0.0,0.0,POINT (-122.202397 47.619252)
5YJXCDE40K,Kitsap,Bremerton,WA,98311.0,2019,TESLA,MODEL X,BEV,289.0,0.0,POINT (-122.636245 47.62806)
KMUKCDTC6P,Pierce,Lakewood,WA,98499.0,2023,GENESIS,GV60,BEV,0.0,0.0,POINT (-122.5015924 47.1666594)
YV4ER3XL9R,King,Clyde Hill,WA,98004.0,2024,VOLVO,XC40,BEV,0.0,0.0,POINT (-122.202397 47.619252)
1C4RJYD68N,King,Burien,WA,98146.0,2022,JEEP,GRAND CHEROKEE,PHEV,25.0,0.0,POINT (-122.3551826 47.5000521)
WBA5P9C04M,King,Seattle,WA,98118.0,2021,BMW,330E,PHEV,20.0,0.0,POINT (-122.2753318 47.5411053)
1GT10BDDXR,Kitsap,Bremerton,WA,98311.0,2024,GMC,HUMMER EV PICKUP,BEV,0.0,0.0,POINT (-122.636245 47.62806)
JM1DRADB4P,Thurston,Lacey,WA,98516.0,2023,MAZDA,MX-30,BEV,0.0,0.0,POINT (-122.78083 47.083975)
YV4BR0CK7L,King,Seattle,WA,98115.0,2020,VOLVO,XC90,PHEV,18.0,0.0,POINT (-122.3008235 47.6862671)
3FMTK1SS5N,King,Kent,WA,98032.0,2022,FORD,MUSTANG MACH-E,BEV,0.0,0.0,POINT (-122.2612577 47.3821912)
5YJSA1AC7D,King,Seattle,WA,98117.0,2013,TESLA,MODEL S,BEV,208.0,69900.0,POINT (-122.377938 47.690166)
YV4H60LF5R,Yakima,Yakima,WA,98908.0,2024,VOLVO,XC90,PHEV,32.0,0.0,POINT (-120.611068 46.596645)
KM8KN4AE8P,King,Seattle,WA,98117.0,2023,HYUNDAI,IONIQ 5,BEV,0.0,0.0,POINT (-122.377938 47.690166)
5LMYJ8XY3N,Snohomish,Lynnwood,WA,98037.0,2022,LINCOLN,AVIATOR,PHEV,21.0,0.0,POINT (-122.283973 47.838697)
SADHC2S18K,King,Black Diamond,WA,98010.0,2019,JAGUAR,I-PACE,BEV,234.0,0.0,POINT (-122.014858 47.312069)
5YJSA1E66R,King,Mercer Island,WA,98040.0,2024,TESLA,MODEL S,BEV,0.0,0.0,POINT (-122.2283088 47.5737238)
1C4RJYD66R,Kitsap,Bremerton,WA,98380.0,2024,JEEP,GRAND CHEROKEE,PHEV,25.0,0.0,POINT (-122.8728334 47.5798304)
YV4ED3UW5P,King,Seattle,WA,98105.0,2023,VOLVO,XC40,BEV,0.0,0.0,POINT (-122.304212 47.664294)
JTMCB3FV6M,King,Seattle,WA,98126.0,2021,TOYOTA,RAV4 PRIME,PHEV,42.0,0.0,POINT (-122.3752214 47.5465949)
5UXKT0C54H,King,Seattle,WA,98115.0,2017,BMW,X5,PHEV,14.0,0.0,POINT (-122.3008235 47.6862671)
